estimator,"a,a","a,t0","a,beta_v","a,z","t0,a","t0,t0","t0,beta_v","t0,z","beta_v,a","beta_v,t0","beta_v,beta_v","beta_v,z","z,a","z,t0","z,beta_v","z,z"
autocorrelation-robust,0.01289192594131396,-0.682717019038719,0.35772892133091616,-0.15957279978448213,-0.6827170190387192,0.002987102284536026,-0.35833811330401194,0.5271265968437285,0.35772892133091666,-0.3583381133040125,0.03996704453708106,-0.5813434758090567,-0.15957279978448186,0.5271265968437288,-0.5813434758090567,0.024499620671093778
sample-hessian,0.012972943499527097,-0.5429037170146499,0.29050516639847274,-0.008306429703299076,-0.5429037170146499,0.003049794473711949,-0.3165252337053569,0.5714032309522173,0.29050516639847257,-0.31652523370535685,0.03976169287840993,-0.5725300911290251,-0.008306429703298805,0.5714032309522173,-0.5725300911290251,0.02770818681975399
outer-product,0.012043352968306323,-0.47506818883028445,0.26223290589231024,0.017467229187336425,-0.47506818883028445,0.0031222117829552494,-0.3127947279473701,0.6149177518099007,0.2622329058923102,-0.3127947279473701,0.04096450971173154,-0.5737524490272154,0.0174672291873364,0.6149177518099008,-0.5737524490272154,0.029162629787166123
misspecification-robust,0.01398127730214734,-0.6082606979838994,0.32103883138384853,-0.03431093445820987,-0.6082606979838994,0.0030087786093406493,-0.3255202519420472,0.5275926766899264,0.3210388313838482,-0.3255202519420471,0.03868725137548835,-0.5722822350259205,-0.03431093445820936,0.5275926766899265,-0.5722822350259207,0.026396935887514295
autocorrelation-robust,0.013681929728128126,-0.6057344152326136,0.335903315416817,-0.011617474626867741,-0.6057344152326136,0.002941753964610958,-0.36377566700665015,0.5495690993027141,0.3359033154168164,-0.3637756670066498,0.037653899296508545,-0.5318260027030521,-0.011617474626867316,0.5495690993027142,-0.5318260027030521,0.02649019971239921
sample-hessian,0.012376207018458945,-0.5687450862053628,0.2990556204613637,-0.027969875915222944,-0.568745086205363,0.003001716359068185,-0.2738194123916438,0.509014444322341,0.2990556204613639,-0.2738194123916441,0.03720436144524135,-0.5570503425447109,-0.027969875915223135,0.5090144443223413,-0.5570503425447109,0.026047775041126067
outer-product,0.012354452187188685,-0.5341424764793609,0.3359640736770782,-0.043142983822532746,-0.5341424764793605,0.0029285679674045033,-0.31392053079066845,0.5681516576484613,0.33596407367707803,-0.31392053079066834,0.036682937131148355,-0.5592596848975488,-0.0431429838225325,0.5681516576484612,-0.5592596848975488,0.027658249081923818
misspecification-robust,0.012447970512199714,-0.6039108299859192,0.2617709433260691,-0.01168690809313386,-0.6039108299859193,0.0031016683822946314,-0.23659057657309818,0.44969972542381675,0.26177094332606937,-0.2365905765730987,0.03784872560274526,-0.5586156217401324,-0.011686908093134229,0.4496997254238177,-0.5586156217401322,0.024575864379836516
autocorrelation-robust,0.012503376701154756,-0.6017690964645346,0.2171182949876036,0.02050864820794388,-0.6017690964645349,0.0028858247393391697,-0.14295677444733,0.3827298527139338,0.21711829498760404,-0.1429567744473306,0.03861791073249559,-0.562456735006345,0.020508648207943403,0.38272985271393467,-0.5624567350063449,0.02341728064953082
sample-hessian,0.012728160093403409,-0.5500666015661607,0.27700107206736996,0.025190524359615375,-0.5500666015661605,0.0029016475900464364,-0.2880205788966212,0.5239010538622279,0.2770010720673699,-0.28802057889662125,0.03893151105356452,-0.5533408993990548,0.025190524359615607,0.5239010538622277,-0.5533408993990546,0.026779487774387014
outer-product,0.012857162960227781,-0.6261436355584139,0.28699210509145073,-0.05903722501106583,-0.6261436355584139,0.003101655976233292,-0.2704380700110788,0.4790060338785448,0.2869921050914507,-0.2704380700110788,0.04167713772184558,-0.6004131280430535,-0.05903722501106577,0.4790060338785448,-0.6004131280430535,0.025527477094253195
misspecification-robust,0.012717871787240561,-0.461307801674534,0.2629029145751639,0.11352197278277919,-0.46130780167453367,0.0027405984298806666,-0.30534978745451313,0.5727091605013824,0.26290291457516396,-0.3053497874545131,0.036381472205854554,-0.5100277416966568,0.11352197278277955,0.5727091605013822,-0.5100277416966564,0.028377897808565828
autocorrelation-robust,0.01366098892136566,-0.48085805318390823,0.2640945203806201,0.14667263169681463,-0.48085805318390795,0.002605055089910319,-0.2322856463230618,0.5061510026505313,0.26409452038062003,-0.23228564632306223,0.03743995259415224,-0.43899402629591355,0.14667263169681508,0.5061510026505313,-0.43899402629591316,0.027685877559447243
sample-hessian,0.012724575189603432,-0.5520247524534316,0.294147705240037,-0.018863824880793533,-0.5520247524534316,0.0030098678924040945,-0.31495830910728434,0.5657482861284178,0.2941477052400371,-0.3149583091072843,0.03942039620679585,-0.5701842637332026,-0.018863824880793727,0.5657482861284177,-0.5701842637332026,0.027446899457832564
outer-product,0.01305932880130077,-0.5637927915525563,0.3479474664325056,-0.0940694548350579,-0.5637927915525562,0.0034296500012755107,-0.34603223749718226,0.6182832453230925,0.3479474664325058,-0.3460322374971825,0.04056484231541743,-0.5933105581585705,-0.09406945483505776,0.6182832453230925,-0.5933105581585703,0.029543843945560692
misspecification-robust,0.012450287555211006,-0.5461060572746376,0.2402961856749747,0.0534966254347463,-0.5461060572746375,0.002646281631459055,-0.2836088126887111,0.5091252917096935,0.2402961856749748,-0.28360881268871097,0.03846278951064008,-0.5476693749122391,0.053496625434746016,0.5091252917096931,-0.5476693749122391,0.025644478309946497
autocorrelation-robust,0.011795266282400033,-0.5389423766077025,0.19948437487252246,0.08228768389006183,-0.5389423766077023,0.0027292578044016895,-0.1543547211554482,0.45524975977152604,0.19948437487252266,-0.15435472115544813,0.03585199911112342,-0.48537730381668853,0.0822876838900617,0.45524975977152543,-0.4853773038166885,0.023874315072791415
sample-hessian,0.01272749215820946,-0.5424947547758884,0.30493327758594935,-0.0011633800135299457,-0.5424947547758882,0.002896713975803357,-0.2887319904885459,0.5272745151327971,0.30493327758594935,-0.288731990488546,0.03882299874120237,-0.5609779855330319,-0.0011633800135299485,0.5272745151327971,-0.560977985533032,0.02682233142384097
outer-product,0.012828656958639183,-0.4471413937647666,0.3355152247872669,0.06907611411251169,-0.4471413937647667,0.002565149866860775,-0.36239178420095886,0.5998742767305,0.33551522478726703,-0.362391784200959,0.03802352732229187,-0.5447503142951544,0.06907611411251191,0.5998742767305,-0.5447503142951543,0.029579430807941728
misspecification-robust,0.012908080967203662,-0.6325358839035581,0.26468281256705783,-0.07443376237452581,-0.6325358839035577,0.0033619336981846435,-0.22188892353355702,0.4731723832642642,0.264682812567058,-0.22188892353355733,0.03979257495333753,-0.5815321557448687,-0.07443376237452566,0.47317238326426414,-0.581532155744869,0.024509803359955222
autocorrelation-robust,0.013005391298440404,-0.6128361021798243,0.24912562345035202,-0.07239092381514454,-0.612836102179824,0.0033163819280936113,-0.2321565599698128,0.489774373497403,0.24912562345035227,-0.232156559969813,0.04372407186699509,-0.593796501400514,-0.07239092381514485,0.48977437349740327,-0.5937965014005144,0.024289951846537403
sample-hessian,0.013152770539446454,-0.58439869851739,0.3105319569686257,-0.013438466448469077,-0.5843986985173906,0.0031066893023942704,-0.270220018732194,0.49748817892917985,0.310531956968626,-0.27022001873219403,0.03771819096090603,-0.546350949361276,-0.01343846644846987,0.4974881789291804,-0.5463509493612763,0.02616141881774214
outer-product,0.013199763525600051,-0.6006032520028818,0.35834688077950716,-0.008756575496046373,-0.6006032520028817,0.0031062452229685083,-0.2632038965203961,0.4586849511081641,0.35834688077950716,-0.2632038965203963,0.0374747240274621,-0.5028343882214973,-0.008756575496046168,0.4586849511081641,-0.5028343882214972,0.02454690012633542
misspecification-robust,0.013145505278813297,-0.5683097828858081,0.2630421016016451,-0.016494240586232507,-0.568309782885809,0.003119678825342717,-0.2821744315322018,0.5348944690254511,0.2630421016016456,-0.282174431532202,0.03813500789552048,-0.588182551898032,-0.01649424058623389,0.5348944690254522,-0.5881825518980324,0.02788858234164662
autocorrelation-robust,0.012848926201847905,-0.525671108087346,0.2623132023860258,-0.03226709340885661,-0.525671108087347,0.0032621307303461384,-0.2845744814647826,0.5822396921221826,0.26231320238602623,-0.28457448146478265,0.04147047033579894,-0.5900405566533823,-0.03226709340885822,0.5822396921221836,-0.5900405566533825,0.02773702380917095
sample-hessian,0.013262338184606147,-0.6014095107501627,0.3270626848060408,-0.07397269029720001,-0.6014095107501624,0.0032785555156423034,-0.28727405727549077,0.5381742811655083,0.32706268480604067,-0.2872740572754906,0.03940167500068702,-0.5718845413411504,-0.07397269029720017,0.5381742811655083,-0.5718845413411505,0.02723423414076059
outer-product,0.01336722306230531,-0.5718301204302947,0.26273928906575433,-0.010382289272716087,-0.5718301204302949,0.0035985542699161245,-0.20084149976875357,0.5227067513283231,0.2627392890657543,-0.20084149976875357,0.036322466888067714,-0.5206705177875639,-0.010382289272716078,0.5227067513283231,-0.5206705177875639,0.027806747702969918
misspecification-robust,0.013241990026183419,-0.6384728753692301,0.38819752437699645,-0.14671541973317215,-0.6384728753692291,0.003029656500403843,-0.375690988499198,0.5648599004254533,0.3881975243769962,-0.37569098849919785,0.04279713141485189,-0.6217000726390359,-0.14671541973317234,0.5648599004254536,-0.6217000726390363,0.02694306319552354
autocorrelation-robust,0.012660664471168842,-0.5892221293569251,0.34920792168776726,-0.11699739732416478,-0.5892221293569244,0.003103491834320242,-0.3498581831658735,0.5909097330761375,0.34920792168776715,-0.34985818316587325,0.04249788873942467,-0.6290211312571453,-0.11699739732416495,0.5909097330761373,-0.6290211312571455,0.028258529945462473
sample-hessian,0.013046521033438336,-0.586664945411907,0.2950151601822358,-0.025019892436565012,-0.586664945411907,0.0031147992607582367,-0.2824061917208859,0.5311035820060906,0.2950151601822357,-0.2824061917208858,0.03921940857491706,-0.5564247134071254,-0.025019892436564883,0.5311035820060905,-0.5564247134071254,0.026570567820771603
outer-product,0.0129767292937571,-0.635360989307136,0.32046444995328766,-0.04944520776492787,-0.6353609893071359,0.0032483183151452866,-0.2038551060297104,0.3947917764147657,0.32046444995328766,-0.20385510602971038,0.03819359988749081,-0.5513574283493163,-0.04944520776492796,0.3947917764147657,-0.5513574283493163,0.023523992356846723
misspecification-robust,0.013201201975883049,-0.5266027440384232,0.2567193257184766,0.009190856787606914,-0.526602744038423,0.0030894618575492265,-0.354123491904723,0.6456729175636503,0.2567193257184764,-0.35412349190472286,0.04051280972299005,-0.5695745943218088,0.00919085678760714,0.6456729175636501,-0.5695745943218088,0.030195329962054845
autocorrelation-robust,0.01367993557892874,-0.6118255751787246,0.3166111715271473,-0.14398457273329043,-0.6118255751787247,0.003245106399435881,-0.3678311580729553,0.6627249173583849,0.31661117152714724,-0.3678311580729551,0.04159353007497402,-0.6219503682827414,-0.14398457273329016,0.6627249173583847,-0.6219503682827415,0.030051945795410165
sample-hessian,0.013172436581978987,-0.5700471628710885,0.29441990424256675,0.016548772258986866,-0.5700471628710887,0.003004443554787073,-0.25642878732843216,0.4845668822023675,0.2944199042425668,-0.2564287873284321,0.039080691442675106,-0.5515895132403477,0.01654877225898698,0.4845668822023673,-0.5515895132403477,0.026591355641783266
outer-product,0.013342189804369459,-0.6291050742238424,0.28517126239013263,-0.003548245172801366,-0.6291050742238424,0.0030395900373542256,-0.217639802226141,0.41902254299457853,0.2851712623901326,-0.21763980222614102,0.038020284612139764,-0.5406064688393191,-0.0035482451728012327,0.4190225429945785,-0.5406064688393188,0.024527262611420447
misspecification-robust,0.013046232890518046,-0.5038939338593118,0.30005185221663755,0.0404929602722018,-0.5038939338593118,0.0029940617021135063,-0.2972473803909732,0.5492606832733943,0.3000518522166376,-0.2972473803909734,0.04022220800490415,-0.5635739144319358,0.04049296027220215,0.5492606832733941,-0.5635739144319356,0.028874021047736675
autocorrelation-robust,0.012933793051265118,-0.5232307654297513,0.33425658150128285,-0.004633268508263752,-0.5232307654297519,0.002961858933048977,-0.2709422076949477,0.5195736168400065,0.3342565815012828,-0.2709422076949474,0.040632946314855166,-0.6014014711301232,-0.004633268508263674,0.5195736168400061,-0.6014014711301233,0.02808943029523298
sample-hessian,0.012454965029902062,-0.6095107875742918,0.3159364096230905,-0.06929296684766713,-0.6095107875742919,0.0030714149815259644,-0.26731182721181246,0.5050237301286392,0.3159364096230906,-0.26731182721181257,0.03853819084358406,-0.5601002188138074,-0.06929296684766754,0.5050237301286395,-0.5601002188138076,0.02616741132423653
outer-product,0.013104051631876541,-0.6441990425842543,0.32581674289480966,-0.12181979872694736,-0.6441990425842543,0.003534323247066745,-0.26995996036675834,0.5205513887486987,0.3258167428948097,-0.26995996036675846,0.039164115431134364,-0.5831937881910634,-0.12181979872694731,0.5205513887486987,-0.5831937881910633,0.026887286702776098
misspecification-robust,0.011916213260315278,-0.5776685176564053,0.3068751877161541,-0.022522826648116452,-0.5776685176564055,0.0026765809958758835,-0.26645357393308006,0.49562983179819353,0.3068751877161545,-0.2664535739330802,0.03795901404809912,-0.5356117833150632,-0.0225228266481174,0.49562983179819403,-0.5356117833150634,0.025562148050930232
autocorrelation-robust,0.012914579723022786,-0.6267049792309551,0.3196511122337086,-0.051370712882812766,-0.6267049792309554,0.002857168671388132,-0.2667511162856796,0.4664238497583054,0.319651112233709,-0.26675111628567993,0.0356499980491631,-0.5871522588523774,-0.051370712882813974,0.46642384975830636,-0.5871522588523779,0.026648301046946873
sample-hessian,0.013227355820791549,-0.5318388548805121,0.28525607324004276,0.025115951802372728,-0.5318388548805125,0.003013519488124749,-0.30837994113072786,0.552162955218812,0.28525607324004293,-0.30837994113072753,0.039304572983940814,-0.5640384349440354,0.025115951802372388,0.5521629552188119,-0.5640384349440358,0.027615355172691425
outer-product,0.014000870866598535,-0.5458756563310606,0.28589235494721427,0.003204853504674568,-0.5458756563310607,0.003262589581514752,-0.31383191540522204,0.5760917187383707,0.28589235494721427,-0.3138319154052223,0.04124260769348385,-0.5821424481630155,0.0032048535046745614,0.576091718738371,-0.5821424481630154,0.029459569394078063
misspecification-robust,0.012503368588161335,-0.5177488523162536,0.28507734708131244,0.04643223767533427,-0.5177488523162547,0.002785219677199462,-0.3040235241171068,0.5265627414648029,0.2850773470813129,-0.30402352411710615,0.03748458926053309,-0.5446782844857723,0.046432237675333506,0.5265627414648025,-0.5446782844857732,0.025910669081270182
autocorrelation-robust,0.012647276507853918,-0.4789066403470161,0.27031200004027467,0.10969861409801132,-0.47890664034701697,0.002686572684028689,-0.3509100590565291,0.5472526328298032,0.27031200004027506,-0.3509100590565285,0.03635613263944772,-0.5046865058413681,0.10969861409801036,0.547252632829803,-0.504686505841369,0.025330982406698854
