a,t0,v,z
0.673179467015513,0.3703272484472696,1.7234323140150483,-0.05676014960242045
0.6619484150575727,0.38157001145819724,1.5916797374119227,-0.02374872173441113
0.6661483163867372,0.38340982538101887,1.5839916066226372,-0.011096897921845879
0.6541326621336633,0.3783597573770413,1.67706184239912,-0.0323271288538498
0.6730969834237782,0.37893088100760836,1.8629481743850556,-0.06729707554068509
0.6598361867205292,0.38837973228740535,2.072899081461529,-0.09420092875842805
0.6639209106639437,0.37938501471961517,1.623218196182181,-0.014193777765661558
0.688663159601095,0.3694594678365715,1.9378594221797025,-0.06568703763220612
0.6676987379922913,0.37693569891420475,1.8896296418820604,-0.07012857729714844
0.6767741900581605,0.37495859926331176,1.7277707871504364,-0.04393840142957273
0.6458785372147772,0.38889530014844287,1.5664793554618255,0.019857035412646478
0.6585963295003744,0.3845955250700514,1.7095428557853318,-0.017986931941338203
0.6537227068000557,0.37822268618679605,1.745433396610352,-0.050039455883787616
0.6774636898787368,0.3815007988426701,1.7216237538303254,-0.018716211810947098
0.6752410055806841,0.37574460992577213,1.6659088631820105,-0.017087706242089124
0.6675341914574215,0.3740483001382184,1.7736484720563999,-0.06092480382287506
0.6687055643655794,0.37603463284423816,1.7480430887112983,-0.039283008466867324
0.6734753284136403,0.3784967344979147,1.7335395293183358,-0.032940187481776816
0.6609027571986307,0.37708499786337296,1.7461515895326505,-0.05798243959769818
0.6604707780455914,0.3828748279362734,1.653573551124242,-0.02767888005124974
0.6459606155712853,0.38069099799179457,1.8193276102605063,-0.0710642834782849
0.6589132419088171,0.37962604083901647,1.7585112018389264,-0.06843993609916119
0.6424778906945171,0.389379658199872,1.7504443875719395,-0.055295374452165945
0.668613404844827,0.38465030720314175,1.8490203326548738,-0.03971311240994326
0.6483949506804287,0.3909191930516325,1.6515280214613146,0.008639259407078152
0.6618540907748912,0.3761177980570695,1.637209226373426,-0.03642038839590235
0.6684717599318988,0.37330877655839406,1.777409153805865,-0.06592919871814786
0.6689402295598592,0.3711689365411866,1.553663608486314,-0.04178953392402057
0.6505692239942841,0.3783158192541069,1.7366525201253353,-0.04963588184565327
0.6874261433817738,0.3677195199014871,1.8931647032889238,-0.08634575663883051
0.6579825540608899,0.37913228055497034,1.910865037964277,-0.07431784767010742
0.6701460155777726,0.35939183009831005,1.7568101099319902,-0.09866928446915862
0.659944240498791,0.3841263599112936,1.8216400888136834,-0.06454446317639995
0.6337082654926853,0.395923364675811,1.685656642624596,-0.03150232701430872
0.6683581995320733,0.37829349738043216,1.7216796353205404,-0.04340549218554221
0.6788584499759173,0.3672652623768281,1.7984395284014034,-0.07283357575348469
0.670408854237553,0.37472608014765907,1.6704335989010322,-0.015421622127373217
